,Population,Age,Children,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,timely_responses,timely_fixes,timely_replacements,reliability,options,respectful_response,courteous_exchange,evidence_of_active_listening,Churn,Area_Rural,Area_Suburban,Area_Urban,Gender_Female,Gender_Male,Gender_Nonbinary,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Tenure
4197,-0.5856136265727292,-0.3903014724305436,-0.9723379092716081,-0.48774238053320684,0.42214938165499555,1.6471966252158718,0.005867974104602262,0.9466579047036832,0,1,1,1,1,0,0,1,1,0,1,0,0.7534739247385972,-0.8335345461146685,1.4543067198989672,2.4114894673829887,1.4718964368813727,0.4898783058016274,0.4948436788828508,1.453943336936338,1.4492680783271112,1.462596279828045,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.772392351893126
3549,-0.6331469616906114,0.28609739541799184,-0.9723379092716081,0.6445647438468843,-0.8045858351652272,0.986202794872424,1.0175876473118841,-0.6258635316811727,1,1,0,0,1,1,0,1,0,1,1,0,1.9219577059144677,-1.1176367724761833,-1.436575972717586,-1.4547808719219755,-1.446602777027496,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.1698419835697842
8363,0.1660505415887655,0.7209252390349075,0.4249000692764709,-0.23940653488713048,0.19673297785475619,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,0,0,0,0,0,0,1,-1.109992202077757,1.2284317234844018,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,1.462596279828045,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1.2615857107738462
4203,-0.529488260034122,-0.003787833659951896,-0.5065919164222484,-0.16312660896315856,-1.130759987580233,1.9776935403875957,-1.0058516991026796,-0.6258635316811727,0,0,1,1,0,0,0,0,0,1,1,0,0.8147138411795543,-0.6049966619928846,-0.47294840851206826,0.4783542977305066,-1.446602777027496,1.4647605064018812,-1.45681744863776,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.5688683058273813
9310,-0.44460730446647534,1.7355235408077105,-0.5065919164222484,-0.1847859119586886,0.4745878214710798,1.6471966252158718,0.005867974104602262,0.9466579047036832,0,1,0,0,0,0,0,1,0,1,0,1,-1.2840661464077232,1.0329042063065066,0.49067915569344955,-0.48821328709573447,-1.446602777027496,0.4898783058016274,0.4948436788828508,1.453943336936338,0.47693122604458105,0.4903839162092966,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.2189576544843774
8936,-0.5376645479990055,0.9624962632665273,-0.04084592357288879,-0.09857744608504976,-0.9638679741472413,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,1,1,0,1,0,0,1,-0.5267190837923441,0.7413781751150225,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,1.4492680783271112,0.4903839162092966,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0.8649083429367769
6185,-0.18033304770320646,-0.10041624335259981,-0.04084592357288879,-1.149556504876794,-1.4242852045637049,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,0,0,0,1,1,1,0,1.1060232067922025,1.0288121387670044,1.4543067198989672,0.4783542977305066,0.4990633655784165,1.4647605064018812,-0.48098688487745467,1.453943336936338,0.47693122604458105,0.4903839162092966,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.0597408280028005
1639,0.2919515181327769,1.0591246729591752,-0.5065919164222484,-1.0829990796228963,1.1948205311889468,-1.3272756113296431,-1.0058516991026796,-0.6258635316811727,0,1,0,0,1,0,0,1,0,1,1,0,1.3975702709359041,-0.650779567430579,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,0.47693122604458105,1.462596279828045,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,-0.845112503357352
60,-0.46172207673195187,-1.3082713645106987,-0.5065919164222484,0.5501108058737456,-0.5428890813865332,-0.0052879506427475865,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,1,1,0,1,0,1,1,-0.1783876640142341,-1.0549910532099382,1.4543067198989672,1.4449218825567476,0.4990633655784165,0.4898783058016274,-0.48098688487745467,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,-1.1971666963493675
1240,-0.5977394773681073,-0.3903014724305436,0.4249000692764709,0.03204791088962894,0.43256963724578107,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,1,1,1,1,1,0,0,-0.11970185985816846,-0.5237626156849535,0.49067915569344955,-0.48821328709573447,-1.446602777027496,0.4898783058016274,-0.48098688487745467,-1.4487185455478664,0.47693122604458105,0.4903839162092966,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.7170187420072434
5760,-0.6202589145595238,-1.211642954818051,-0.9723379092716081,0.8161248926346161,-1.5409855158198968,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,1,0,1,0,0,0,1,-1.5167112257875628,1.1318414386807703,0.49067915569344955,1.4449218825567476,0.4990633655784165,0.4898783058016274,-1.45681744863776,0.48638937610826977,-1.4677424785204796,1.462596279828045,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.0674808631355255
5136,-0.41987056884390406,-0.4386156772768675,-0.5065919164222484,-0.3079988196699486,-1.229564358106881,1.316699710044148,0.005867974104602262,-0.6258635316811727,1,1,0,1,0,1,0,1,1,0,0,1,-1.5159473860874968,0.2859186897283021,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.41315290627387014
2343,-0.67520634130658,-1.018386135432755,1.82213804782455,-0.2933710947049932,2.312581179825762,-0.3357848658144715,0.005867974104602262,-0.6258635316811727,0,1,1,1,1,1,0,1,0,1,1,1,1.165656265327533,-1.0764028789706657,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-1.45988609539888,-0.48098688487745467,0.48638937610826977,1.4492680783271112,0.4903839162092966,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.2363371525917917
2120,0.4220792198111773,1.6872093359613867,-0.9723379092716081,1.5400713852084218,-0.6538810186843701,-1.657772526501367,-1.0058516991026796,2.519179341088539,0,1,1,1,1,0,0,0,1,1,0,0,0.22889536682044626,-0.42619324150112187,0.49067915569344955,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-0.23588001336051645
1524,-0.6521325795073747,0.6726110341885836,-0.04084592357288879,0.05640451984141013,2.668917522939971,-0.0052879506427475865,-1.0058516991026796,0.9466579047036832,1,0,0,0,1,0,0,1,0,0,1,1,0.4621627426778819,-1.3200440498005286,0.49067915569344955,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-1.2182305230365147
7617,0.8793277306608919,1.4456383117297669,2.7536300335232693,-0.12367983921064084,1.6275614251427628,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,0,0,1,0,0,1,0,0.4621622303463757,1.0714615831169403,0.49067915569344955,0.4783542977305066,-0.4737697057245398,-1.45988609539888,1.4706742426431563,-0.48116458471979834,0.47693122604458105,-0.4818284474094517,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1.0947926053997699
153,-0.24283314723138386,-1.3082713645106987,0.4249000692764709,-0.3495382534308596,0.7865438546305811,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,1,1,1,1,1,1,0,0,0,1,1,0.28728329678128206,-0.9812639770709991,-0.47294840851206826,0.4783542977305066,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.1824382552379342
481,-0.6402146004399174,-0.14873044819892378,-0.04084592357288879,-0.7331298430974699,-0.0029486538843795044,-0.3357848658144715,2.0293073205191656,0.9466579047036832,0,1,0,1,1,1,0,1,0,1,1,1,1.921957542899898,-0.9200771195700623,2.417934284104485,1.4449218825567476,1.4718964368813727,-0.48500389479862627,-0.48098688487745467,0.48638937610826977,-0.4954056262379492,0.4903839162092966,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.0343410193004325
6122,-0.45271430185538525,-0.6801867015084874,-0.5065919164222484,0.6200294020260588,0.9780237265967735,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,0,1,1,1,0,1,0,0,1,1,1,1.3392714400815449,0.29591127440865905,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.22028133600131786
7674,-0.3149646368198901,1.7355235408077105,3.219376026372629,-0.9338415356035453,-0.4768964957900757,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,1,0,0,1,1,0,0.8728331929921934,1.419040735307887,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-1.4487185455478664,0.47693122604458105,-1.4540408110282002,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.1574072431753262
7101,-0.42028631229974556,0.6726110341885836,-0.9723379092716081,0.3932702308864501,1.32275312265013,-0.3357848658144715,3.0410269937264474,-0.6258635316811727,1,0,0,1,0,0,0,1,0,0,1,0,-0.7605751285503369,1.3579800368855652,-1.436575972717586,-0.48821328709573447,-1.446602777027496,-1.45988609539888,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1.3535683094697901
1762,1.0450014978137434,-0.2936730627378957,0.4249000692764709,-0.0808591319262041,0.7339327527244852,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,1,1,1,1,1,1,1,1.9808441344307806,-1.0861745332168649,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,1.4647605064018812,1.4706742426431563,-1.4487185455478664,-1.4677424785204796,-1.4540408110282002,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-1.265990796597839
7715,1.6770701318448231,-0.5835582918158394,1.82213804782455,-0.9393971489496709,0.15228211711222694,-0.6662817809861953,2.0293073205191656,-0.6258635316811727,0,1,1,0,0,0,1,0,1,1,1,1,1.6299008020587678,1.129212420331234,0.49067915569344955,1.4449218825567476,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1.0636819452762356
9081,0.6070850576606602,0.7209252390349075,-0.04084592357288879,-0.2791359437202599,-0.3878485985836467,1.9776935403875957,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,1,0,0,1,0,0,-0.29552017652756857,0.958457065011166,0.49067915569344955,0.4783542977305066,0.4990633655784165,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-0.4954056262379492,0.4903839162092966,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.072083434598697
7479,-0.5321213019211184,0.5759826244959356,-0.5065919164222484,-0.8936777066025998,0.5537881795630558,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,1,1,0,1,0,1,1,0,1,1,1,1.9214477031878996,1.5388628336240298,-0.47294840851206826,0.4783542977305066,0.4990633655784165,-1.45988609539888,2.446504806403462,-2.4162725063759347,0.47693122604458105,-0.4818284474094517,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1.304819627333159
6212,-0.5354472495678507,-1.2599571596643748,1.82213804782455,-0.46678985255356015,-1.2768829512774165,0.986202794872424,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,1,1,0,1,0,0,-0.0038871105542223226,1.4294051781066544,0.49067915569344955,-0.48821328709573447,-1.446602777027496,0.4898783058016274,-1.45681744863776,0.48638937610826977,0.47693122604458105,-0.4818284474094517,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1.3888961655165637
4853,-0.1253856209561503,-0.6801867015084874,-0.5065919164222484,-0.704612020881075,-0.33728624854323225,1.316699710044148,1.0175876473118841,0.9466579047036832,1,1,1,1,1,1,0,0,0,1,1,0,1.630326968720695,-0.9979231675995142,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,2.4216049306096417,1.462596279828045,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-1.0542750447528888
2711,1.1111047072925475,-0.2936730627378957,-0.5065919164222484,0.4731333252803093,0.09332457615912257,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,0,0,0,1,0,1,-1.5756968836014962,-1.3811226549856765,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-1.240058654972157
6766,1.4061439797880897,-0.4386156772768675,1.3563920549751902,3.7998846705139986,1.5218242929894208,-1.3272756113296431,-1.0058516991026796,0.9466579047036832,0,1,0,1,1,1,0,1,0,1,0,0,0.2878484217203524,1.3363023362243263,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-0.4954056262379492,0.4903839162092966,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.3321083000115976
4150,1.8733010430020276,0.2377831905716679,0.4249000692764709,-0.8918896686547404,-0.8899467438316876,1.6471966252158718,-1.0058516991026796,-0.6258635316811727,0,0,0,1,1,1,0,0,0,0,0,0,-1.0513628475385493,-0.8790101202187577,-1.436575972717586,0.4783542977305066,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,1.462596279828045,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,-0.9137979453730992
1333,-0.6381358831607098,-1.6947850032812906,-0.5065919164222484,-0.35408317495798497,0.5784042012852407,0.6557058797007002,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,0,0,0,0,1,1,-0.5864506729914243,-0.7617015544088724,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-1.45988609539888,0.4948436788828508,-1.4487185455478664,-0.4954056262379492,-1.4540408110282002,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-0.6805053248183255
8378,-0.661209644959915,-0.5835582918158394,0.4249000692764709,-1.00780502680411,0.028980375864449046,1.9776935403875957,1.0175876473118841,0.9466579047036832,0,1,1,1,1,0,0,1,0,0,1,0,0.4621622303463757,0.24975130214164296,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.27351232520298663
9389,2.3416360460075163,-0.5352440869695154,0.8906460621258305,0.19742262574507913,1.017030801853749,1.316699710044148,1.0175876473118841,-0.6258635316811727,1,0,1,1,1,0,0,0,1,1,0,0,-0.23686054785390712,1.53837116829025,0.49067915569344955,1.4449218825567476,-0.4737697057245398,0.4898783058016274,-0.48098688487745467,0.48638937610826977,2.4216049306096417,0.4903839162092966,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.4065402385685608
9707,-0.6397295664081023,0.3827258051106398,0.8906460621258305,-0.24822721475168955,-1.3057356864231302,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,0,0,0,0,0,0,1,-0.6442362874034037,0.5394530205482366,-0.47294840851206826,-1.4547808719219755,-0.4737697057245398,1.4647605064018812,-0.48098688487745467,1.453943336936338,0.47693122604458105,1.462596279828045,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.7327396603373706
9121,0.3656074003927022,-0.3419872675842196,-0.04084592357288879,0.08754198432691229,-0.2683944711512751,2.638687370731043,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0,0,0,0,0,1,0,0.17053149315260288,0.8457235307541209,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,-0.48098688487745467,-0.48116458471979834,-0.4954056262379492,-1.4540408110282002,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.9356775120096957
3850,-0.6419468648392571,1.5422667214224148,0.4249000692764709,1.1697280148310087,-0.2631607082538992,-0.0052879506427475865,1.0175876473118841,0.9466579047036832,0,1,0,1,1,0,1,0,1,0,0,1,0.1709506734758098,-1.282565367045293,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,0.47693122604458105,-1.4540408110282002,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,-1.0997758317600443
8340,-0.5424455977411832,-0.7285009063548112,0.4249000692764709,0.7893341122282321,1.7408728119161279,-0.9967786961579193,0.005867974104602262,-0.6258635316811727,0,1,0,1,1,0,0,0,1,1,0,1,0.22889536682044626,1.3184291293585901,0.49067915569344955,-0.48821328709573447,1.4718964368813727,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,0.4903839162092966,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.4054344112096198
4124,-0.6646741737585944,-0.6801867015084874,-0.04084592357288879,-0.7114187643105104,-2.454063254408193,-1.9882694416730908,1.0175876473118841,-0.6258635316811727,0,1,0,1,0,0,0,0,0,0,1,0,-1.05220586574411,-1.0664694892625302,1.4543067198989672,0.4783542977305066,0.4990633655784165,-1.45988609539888,-0.48098688487745467,2.421497297764406,0.47693122604458105,0.4903839162092966,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-1.12319217991354
8963,0.8297849688397756,0.7209252390349075,-0.5065919164222484,-0.3815278907026976,-1.8724512293485451,-0.3357848658144715,-1.0058516991026796,0.9466579047036832,0,0,0,1,0,0,0,0,1,0,1,1,-0.295140585457109,0.5377254318134473,1.4543067198989672,0.4783542977305066,1.4718964368813727,0.4898783058016274,-0.48098688487745467,-1.4487185455478664,1.4492680783271112,0.4903839162092966,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.7037495111582901
4788,-0.6733354957552931,0.3827258051106398,-0.5065919164222484,1.3576454127946662,-1.8578978401143584,-1.9882694416730908,-1.0058516991026796,0.9466579047036832,0,0,0,1,0,0,0,1,1,0,1,1,-0.46926343415811606,-0.9785942152712894,-0.47294840851206826,-0.48821328709573447,0.4990633655784165,-1.45988609539888,1.4706742426431563,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,-1.028356327281368
2866,-0.6119440454426931,0.5276684196496116,-0.04084592357288879,-0.7895597816962764,-1.1005762132796875,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,0,1,1,1,0,1,0,0.5210500794182279,-0.9846588443312726,1.4543067198989672,0.4783542977305066,0.4990633655784165,1.4647605064018812,-0.48098688487745467,1.453943336936338,1.4492680783271112,-0.4818284474094517,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,-0.9298820984157168
1386,-0.6671686344936436,-0.6318724966621634,0.4249000692764709,2.9447635010961695,1.7310157797806893,-0.0052879506427475865,1.0175876473118841,2.519179341088539,0,0,0,1,0,0,0,0,1,0,0,1,-1.1099082961497284,-1.1169741100872461,-0.47294840851206826,0.4783542977305066,1.4718964368813727,-1.45988609539888,0.4948436788828508,2.421497297764406,-0.4954056262379492,1.462596279828045,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.9242687693567089
5941,-0.6163786423050027,1.4456383117297669,-0.9723379092716081,-1.1662183801132533,0.20636713401962084,0.986202794872424,0.005867974104602262,-0.6258635316811727,0,1,1,1,0,1,0,1,0,0,0,1,-1.5167112257875628,0.40608751603185944,0.49067915569344955,0.4783542977305066,1.4718964368813727,-1.45988609539888,0.4948436788828508,0.48638937610826977,0.47693122604458105,1.462596279828045,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.45670412418549183
3067,0.9421742830689371,0.9141820584202033,0.4249000692764709,-0.17256044186457778,-0.20298268403637956,-0.3357848658144715,-1.0058516991026796,-0.6258635316811727,1,1,1,1,0,1,0,1,1,0,1,1,0.05512416383501806,-1.2193260267113784,-0.47294840851206826,-1.4547808719219755,0.4990633655784165,0.4898783058016274,0.4948436788828508,-0.48116458471979834,-1.4677424785204796,-1.4540408110282002,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.1267866104770095
9058,3.6229573769111263,0.7209252390349075,-0.5065919164222484,-0.89830915753458,1.9350546564026536,0.3252089645289763,0.005867974104602262,-0.6258635316811727,0,0,0,1,0,0,1,1,0,0,0,1,-1.3420108397523594,0.09653044652893772,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,1.4647605064018812,-1.45681744863776,-0.48116458471979834,-0.4954056262379492,-0.4818284474094517,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.2517811535640963
3629,1.8400415665347047,-0.970071930586431,-0.04084592357288879,-0.43361079059367774,-3.28292815180604,-0.9967786961579193,-1.0058516991026796,-0.6258635316811727,0,0,0,1,0,0,0,1,1,1,1,0,0.9319003580911953,-0.7667933365790389,0.49067915569344955,-1.4547808719219755,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,-1.4677424785204796,0.4903839162092966,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.030393182613032
9455,-0.5523541501054064,-0.19704465304524774,1.3563920549751902,0.5243424200337397,0.7273105220957665,1.6471966252158718,0.005867974104602262,-0.6258635316811727,0,0,0,1,1,0,0,1,0,1,1,0,1.863326022595687,0.9500182064872368,1.4543067198989672,0.4783542977305066,-0.4737697057245398,-2.4347682959991337,-0.48098688487745467,-1.4487185455478664,-0.4954056262379492,2.4348086434467935,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.8641031765731703
8949,-0.5759129459364267,-1.2599571596643748,0.8906460621258305,0.71800019290061,-1.136174873957653,-1.657772526501367,-1.0058516991026796,-0.6258635316811727,0,1,0,1,1,1,0,1,1,1,1,0,2.2132694003066886,1.1673961364303667,1.4543067198989672,-0.48821328709573447,0.4990633655784165,-0.48500389479862627,0.4948436788828508,0.48638937610826977,0.47693122604458105,1.462596279828045,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1.0058408208127705
3028,-0.2349340215703947,-0.6801867015084874,0.4249000692764709,-0.26900136449100026,-0.2025468451613939,-0.3357848658144715,2.0293073205191656,-0.6258635316811727,0,1,0,1,0,0,0,0,1,0,1,1,-0.295140585457109,-1.3240577869679206,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,1.453943336936338,1.4492680783271112,-0.4818284474094517,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-1.2463253755897568
2969,-0.6553892365781334,-1.6947850032812906,-0.04084592357288879,-0.33878271933315474,-1.262514381920826,1.316699710044148,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,0,0,1,0,0,0,0,-1.8658884350189253,-0.9598226929427793,0.49067915569344955,0.4783542977305066,0.4990633655784165,0.4898783058016274,0.4948436788828508,0.48638937610826977,-0.4954056262379492,-0.4818284474094517,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.8221553394253386
8646,-0.5050286867154451,1.1557530826518232,-0.9723379092716081,-0.5146746577942508,-0.4893348735522825,0.3252089645289763,0.005867974104602262,-0.6258635316811727,1,1,1,1,0,0,1,0,0,1,1,0,1.3385891076665468,0.2886612535824893,0.49067915569344955,-0.48821328709573447,0.4990633655784165,0.4898783058016274,-0.48098688487745467,-1.4487185455478664,0.47693122604458105,1.462596279828045,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.3396100922452487
6136,-0.5175009903906911,0.5759826244959356,0.8906460621258305,3.2747327476485433,-1.2886421999984932,-0.6662817809861953,0.005867974104602262,-0.6258635316811727,0,0,1,1,0,1,1,1,1,1,1,0,1.980163222571322,0.5824220771108867,-1.436575972717586,-0.48821328709573447,-1.446602777027496,-0.48500389479862627,0.4948436788828508,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.4848932670902093
8801,1.856532723616419,1.7355235408077105,-0.9723379092716081,0.2214483661119036,1.2911858875567437,-0.6662817809861953,-1.0058516991026796,-0.6258635316811727,0,0,0,0,0,0,0,0,1,1,1,0,0.6402672921178489,1.2388346096998646,0.49067915569344955,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,1.4706742426431563,-0.48116458471979834,0.47693122604458105,0.4903839162092966,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1.1449201680256962
4263,2.674230810680744,-1.2599571596643748,-0.9723379092716081,1.0857916550922246,-1.0285132628243256,-0.0052879506427475865,-1.0058516991026796,-0.6258635316811727,0,1,1,1,0,0,0,0,1,1,1,1,0.349721766205267,-0.9465247748162773,-0.47294840851206826,-0.48821328709573447,-0.4737697057245398,-0.48500389479862627,0.4948436788828508,0.48638937610826977,-1.4677424785204796,-0.4818284474094517,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.9404610540862766
